"country","year","pop","areakm2","gdpnom","flights...WB","hotels","hotrooms","receipt","ovnarriv","dayvisit","arram","arreur","arraus"
14,12,491219.171779141,181,182000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,0,107100,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,17000000,21000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,1,107300,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,15000000,15000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,2,107700,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,17000000,19000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,3,108300,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,17000000,18000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,4,108900,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,17000000,19000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,5,109400,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,17000000,19000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,6,109800,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,19000000,19000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,7,110100,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,20000000,21000,485411.111111111,8500,2500,5353.73846153846
15,8,110400,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,22000000,26000,485411.111111111,9200,2800,5353.73846153846
15,9,110700,3185,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,24000000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,10,111100,3185,294000000,22425.2025316456,270.967213114754,7596.81176470588,25000000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,11,111500,3185,310000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
15,12,491219.171779141,3185,327000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,0,176500,2831,215000000,10877,270.967213114754,7596.81176470588,41000000,88000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,1,177600,2831,226000000,11802,270.967213114754,7596.81176470588,39000000,88000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,2,178500,2831,267000000,12317,270.967213114754,7596.81176470588,45000000,89000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,3,179100,2831,331000000,9010,270.967213114754,7596.81176470588,54000000,92000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,4,179700,2831,378000000,10691,270.967213114754,7596.81176470588,70000000,98000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,5,180200,2831,407000000,11439,270.967213114754,7596.81176470588,79800000,102000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,6,180800,2831,454000000,12752,270.967213114754,7596.81176470588,91400000,110000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
16,7,181300,2831,520000000,12658,66,1166,102400000,117000,5000,8000,4000,5353.73846153846
16,8,181800,2831,502000000,12699,67,1352,111600000,118000,4000,9000,5000,5353.73846153846
16,9,182400,2831,572000000,12492,82,1410,115200000,122000,7000,10000,6000,5353.73846153846
16,10,183000,2831,622000000,22425.2025316456,95,1512,123700000,122000,8000,9000,5000,5353.73846153846
16,11,183900,2831,643000000,22425.2025316456,270.967213114754,7596.81176470588,134900000,121000,7000,8000,4000,5353.73846153846
16,12,491219.171779141,2831,683000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,0,141000,1001,77000000,1135,270.967213114754,7596.81176470588,9900000,7000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,1,143400,1001,77000000,1135,270.967213114754,7596.81176470588,6200000,8000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,2,145800,1001,85000000,1128,270.967213114754,7596.81176470588,6900000,9000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,3,148000,1001,101000000,1170,270.967213114754,7596.81176470588,7400000,10000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,4,150300,1001,111000000,1267,270.967213114754,7596.81176470588,7700000,11000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,5,152600,1001,123000000,1310,270.967213114754,7596.81176470588,7300000,16000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,6,155000,1001,135000000,1337,270.967213114754,7596.81176470588,6700000,12000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,7,157400,1001,144000000,1426,270.967213114754,7596.81176470588,5000000,12000,485411.111111111,300,4000,5353.73846153846
17,8,160000,1001,183000000,1142,270.967213114754,7596.81176470588,7700000,14000,485411.111111111,400,6400,5353.73846153846
17,9,162500,1001,196000000,1143,23,479,8300000,15000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,10,165400,1001,201000000,22425.2025316456,270.967213114754,7596.81176470588,11100000,8000,485411.111111111,500,5100,5353.73846153846
17,11,168500,1001,248000000,22425.2025316456,270.967213114754,7596.81176470588,15900000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
17,12,491219.171779141,1001,264000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,0,44300,261,416000000,22425.2025316456,270.967213114754,7596.81176470588,58000000,73000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,1,46100,261,455000000,22425.2025316456,270.967213114754,7596.81176470588,62000000,71000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,2,46700,261,478000000,22425.2025316456,270.967213114754,7596.81176470588,57000000,69000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,3,46700,261,461000000,22425.2025316456,270.967213114754,7596.81176470588,75000000,91000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,4,48500,261,498000000,22425.2025316456,270.967213114754,7596.81176470588,103000000,118000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,5,49200,261,536000000,22425.2025316456,270.967213114754,7596.81176470588,121000000,141000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,6,49800,261,630000000,22425.2025316456,270.967213114754,7596.81176470588,132000000,139000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,7,50500,261,689000000,22425.2025316456,270.967213114754,7596.81176470588,125000000,123000,256000,106000,12000,5353.73846153846
18,8,51100,261,740000000,22425.2025316456,270.967213114754,7596.81176470588,110000000,128000,405000,113000,10000,5353.73846153846
18,9,51800,261,689000000,22425.2025316456,270.967213114754,7596.81176470588,83000000,93000,455000,83000,6000,5353.73846153846
18,10,52400,261,673000000,22425.2025316456,270.967213114754,7596.81176470588,90000000,92000,518000,80000,8000,5353.73846153846
18,11,53000,261,718000000,22425.2025316456,270.967213114754,7596.81176470588,93000000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
18,12,491219.171779141,261,734000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,0,156000,617,764000000,22425.2025316456,270.967213114754,7596.81176470588,281000000,270000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,1,157900,617,708000000,22425.2025316456,270.967213114754,7596.81176470588,233000000,250000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,2,159100,617,723000000,22425.2025316456,270.967213114754,7596.81176470588,210000000,253000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,3,160600,617,781000000,22425.2025316456,270.967213114754,7596.81176470588,282000000,277000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,4,162400,617,858000000,22425.2025316456,270.967213114754,7596.81176470588,326000000,298000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,5,164300,617,909000000,22425.2025316456,270.967213114754,7596.81176470588,382000000,318000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,6,166400,617,1018000000,22425.2025316456,270.967213114754,7596.81176470588,294000000,303000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
19,7,168300,617,1132000000,22425.2025316456,270.967213114754,4889,302000000,287000,618000,192000,90000,289
19,8,170300,617,1175000000,22425.2025316456,270.967213114754,5396,311000000,296000,629000,198000,94000,239
19,9,172400,617,1174000000,22425.2025316456,270.967213114754,4685,296000000,278000,704000,190000,84000,308
19,10,174000,617,1200000000,22425.2025316456,270.967213114754,4735,329000000,306000,678000,217000,86000,579
19,11,176000,617,1211000000,22425.2025316456,270.967213114754,4845,317000000,312000,638000,220000,92000,399
19,12,491219.171779141,617,1220000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,0,40200,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,559000000,354000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,1,42500,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,585000000,334000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,2,45100,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,607000000,303000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,3,47800,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,518000000,294000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,4,50300,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,523000000,260000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,5,52300,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,356000000,168000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,6,53700,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,509000000,267000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
20,7,54700,264,9683734768.21192,22425.2025316456,270.967213114754,4484,475000000,292000,1716000,268000,20000,241
20,8,55300,264,9683734768.21192,22425.2025316456,270.967213114754,4332,520000000,303000,1553000,279000,21000,235
20,9,55800,264,9683734768.21192,22425.2025316456,270.967213114754,4563,535000000,272000,1520000,250000,19000,187
20,10,56200,264,9683734768.21192,22425.2025316456,270.967213114754,4302,385000000,288000,1598000,265000,20000,248
20,11,56700,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,309000,1401000,285000,21000,245
20,12,491219.171779141,264,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,0,107900,389,397000000,22425.2025316456,270.967213114754,7596.81176470588,82000000,73000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,1,108000,389,431000000,22425.2025316456,270.967213114754,7596.81176470588,89000000,71000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,2,108200,389,463000000,22425.2025316456,270.967213114754,7596.81176470588,91000000,78000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,3,108400,389,482000000,22425.2025316456,270.967213114754,7596.81176470588,91000000,79000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,4,108600,389,523000000,22425.2025316456,270.967213114754,7596.81176470588,96000000,87000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,5,108800,389,551000000,22425.2025316456,270.967213114754,7596.81176470588,104000000,96000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,6,108900,389,611000000,22425.2025316456,270.967213114754,7596.81176470588,113000000,97000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
21,7,109100,389,685000000,22425.2025316456,270.967213114754,2116,110000000,90000,238000,65000,23000,5353.73846153846
21,8,109200,389,699000000,22425.2025316456,270.967213114754,2475,96000000,84000,166000,61000,22000,5353.73846153846
21,9,109300,389,672000000,22425.2025316456,270.967213114754,7596.81176470588,88000000,75000,196000,55000,19000,5353.73846153846
21,10,109300,389,681000000,22425.2025316456,270.967213114754,7596.81176470588,86000000,72000,159000,54000,17000,5353.73846153846
21,11,109400,389,691000000,22425.2025316456,270.967213114754,7596.81176470588,90000000,74000,134000,52000,21000,5353.73846153846
21,12,491219.171779141,389,712000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,0,97900,139,192000000,3814,270.967213114754,7596.81176470588,7000000,35000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,1,98500,139,182000000,4157,270.967213114754,7596.81176470588,6800000,32000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,2,99100,139,194000000,4323,270.967213114754,7596.81176470588,5900000,37000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,3,99700,139,219000000,4453,270.967213114754,7596.81176470588,10300000,40000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,4,100300,139,252000000,5255,270.967213114754,7596.81176470588,13100000,41000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,5,100900,139,287000000,22425.2025316456,270.967213114754,7596.81176470588,15000000,42000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,6,101600,139,303000000,22425.2025316456,270.967213114754,7596.81176470588,15700000,39000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,7,102300,139,327000000,22425.2025316456,270.967213114754,7596.81176470588,15200000,46000,19000,6000,3000,5353.73846153846
22,8,102900,139,332000000,22425.2025316456,270.967213114754,7596.81176470588,19500000,49000,35000,6000,3000,5353.73846153846
22,9,103500,139,337000000,22425.2025316456,270.967213114754,7596.81176470588,16800000,51000,32000,7000,4000,5353.73846153846
22,10,104100,139,385000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,45000,24000,6000,3000,5353.73846153846
22,11,104500,139,439000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,46000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
22,12,491219.171779141,139,476000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,0,9400,26,14000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1100,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,1,9500,26,13000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1100,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,2,9500,26,15000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1300,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,3,9600,26,18000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1400,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,4,9600,26,22000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1300,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,5,9700,26,22000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1100,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,6,9700,26,23000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1100,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
23,7,9800,26,27000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1100,485411.111111111,100,100,5353.73846153846
23,8,9800,26,31000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1700,485411.111111111,100,200,5353.73846153846
23,9,9800,26,27000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1600,485411.111111111,100,100,5353.73846153846
23,10,9800,26,32000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1700,485411.111111111,100,100,5353.73846153846
23,11,9800,26,36000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,1200,485411.111111111,100,100,5353.73846153846
23,12,491219.171779141,26,37000000,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,0,19200,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,53000000,58000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,1,19400,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,59000000,54000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,2,19600,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,57000000,59000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,3,19700,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,76000000,63000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,4,19800,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,97000000,89000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,5,19900,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,97000000,81000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,6,20000,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,99000000,82000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
24,7,20100,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,113000000,88000,485411.111111111,6000,2000,5353.73846153846
24,8,20200,459,9683734768.21192,22425.2025316456,270.967213114754,1386,117000000,79000,485411.111111111,5000,3000,5353.73846153846
24,9,20300,459,9683734768.21192,22425.2025316456,270.967213114754,1386,113000000,72000,485411.111111111,5000,3000,5353.73846153846
24,10,20500,459,9683734768.21192,22425.2025316456,270.967213114754,1394,124000000,86000,485411.111111111,6000,3000,5353.73846153846
24,11,20600,459,9683734768.21192,22425.2025316456,270.967213114754,1394,689248716.216216,109000,485411.111111111,6000,3000,5353.73846153846
24,12,491219.171779141,459,9683734768.21192,22425.2025316456,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,0,4028000,710,94308000000,71042,270.967213114754,7596.81176470588,5142000000,6062000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,1,4138000,710,87701000000,72431,270.967213114754,7596.81176470588,4641000000,5857000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,2,4176000,710,90640000000,72444,270.967213114754,7596.81176470588,4458000000,5855000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,3,4115000,710,95957000000,64117,270.967213114754,7596.81176470588,3842000000,4703000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,4,4167000,710,113000000000,76253,270.967213114754,7596.81176470588,5327000000,6553000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,5,4266000,710,125000000000,77119,270.967213114754,7596.81176470588,6209000000,7079000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,6,4401000,710,146000000000,84747,270.967213114754,7596.81176470588,7536000000,7588000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
25,7,4589000,710,178000000000,87564,226,37624,9066000000,7957000,2328000,524000,1277000,19209
25,8,4839000,710,190000000000,91387,243,39376,10714000000,7778000,2338000,505000,1334000,19228
25,9,4988000,710,186000000000,83772,268,42719,9368000000,7489000,2194000,468000,1318000,19797
25,10,5077000,710,232000000000,128829,282,47312,14133000000,9161000,2481000,525000,1386000,22693
25,11,5184000,710,266000000000,141519,270.967213114754,7596.81176470588,17990000000,10390000,2781000,564000,1414000,5353.73846153846
25,12,5312500,710,277000000000,154429,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,0,1292000,5131,8157000000,25982,270.967213114754,7596.81176470588,371000000,399000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,1,1297000,5131,8826000000,27908,270.967213114754,7596.81176470588,361000000,383000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,2,1302000,5131,9009000000,23076,270.967213114754,7596.81176470588,402000000,384000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,3,1306000,5131,11305000000,17731,270.967213114754,7596.81176470588,437000000,409000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,4,1311000,5131,13280000000,17483,270.967213114754,7596.81176470588,568000000,433000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,5,1315000,5131,15982000000,14298,270.967213114754,7596.81176470588,593000000,463000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,6,1320000,5131,18369000000,13878,270.967213114754,7596.81176470588,517000000,461000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,7,1326000,5131,21642000000,14703,270.967213114754,6048,621000000,449000,82000,356000,83000,618
26,8,1331000,5131,27870000000,15017,270.967213114754,6048,557000000,437000,45000,365000,63000,469
26,9,1336000,5131,19662000000,14247,270.967213114754,7596.81176470588,548000000,419000,115000,351000,58000,437
26,10,1341000,5131,20593000000,28909,270.967213114754,7596.81176470588,630000000,386000,102000,325000,52000,533
26,11,1346350,5131,23586000000,36648,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
26,12,491219.171779141,5131,25277000000,36648,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,0,408700,28400,381000000,11481,270.967213114754,7596.81176470588,4000000,5000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,1,420200,28400,380000000,12496,270.967213114754,7596.81176470588,8800000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,2,432100,28400,324000000,13011,270.967213114754,7596.81176470588,800000,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,3,444300,28400,314000000,9745,270.967213114754,7596.81176470588,1600000,7000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,4,456900,28400,363000000,11512,270.967213114754,7596.81176470588,3520000,5600,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,5,469800,28400,429000000,12318,270.967213114754,7596.81176470588,6400000,9000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,6,483000,28400,471000000,13883,270.967213114754,7596.81176470588,35300000,11000,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
27,7,496500,28400,516000000,13640,270.967213114754,1258,37800000,14000,1400,1000,900,5353.73846153846
27,8,510200,28400,608000000,13649,270.967213114754,1324,40600000,16000,485411.111111111,1200,1100,5353.73846153846
27,9,524100,28400,598000000,13529,270.967213114754,7596.81176470588,50000000,18000,485411.111111111,1100,1100,5353.73846153846
27,10,538100,28400,682000000,7388,270.967213114754,7596.81176470588,65400000,21000,485411.111111111,1000,1000,5353.73846153846
27,11,552300,28400,869000000,7049,270.967213114754,7596.81176470588,689248716.216216,23000,485411.111111111,1200,900,5353.73846153846
27,12,491219.171779141,28400,1010000000,6660,270.967213114754,7596.81176470588,689248716.216216,750799.044585987,485411.111111111,98674.1344537815,198859.268907563,5353.73846153846
